workload,option,influence,kpi
psd-small,ios,-1.063472798966881,max-resident-size
psd-small,androidMipmapInsteadOfDrawable,-0.007011550247593305,max-resident-size
psd-small,scaleIsHeightDp,0.00597261677680986,max-resident-size
psd-small,web,-1.6383852737903384,max-resident-size
psd-small,jpeg,0.11352568789322504,max-resident-size
psd-small,floor,-0.012492079952068622,max-resident-size
psd-small,win,-0.6354346846655249,max-resident-size
psd-small,antiAliasing,0.11422252938576971,max-resident-size
psd-small,skipUpscaling,0.003497033144435536,max-resident-size
psd-small,androidIncludeLdpiTvdpi,1.0148264653622296,max-resident-size
psd-small,png,0.012588859486012748,max-resident-size
psd-small,round,-0.006870765782706536,max-resident-size
psd-small,threads,-0.5592996227669509,max-resident-size
psd-small,compression,-0.0007095153353840324,max-resident-size
svg-large,iosCreateImagesetFolders,0.15128754619570248,max-resident-size
svg-large,bmp,-0.0017392374868771543,max-resident-size
svg-large,gif,0.012021289649471422,max-resident-size
svg-large,ios,0.0180014581643326,max-resident-size
svg-large,androidMipmapInsteadOfDrawable,0.0665546342719665,max-resident-size
svg-large,scaleIsHeightDp,0.00792216065181378,max-resident-size
svg-large,web,0.12853780729006717,max-resident-size
svg-large,jpeg,-0.012834223708357628,max-resident-size
svg-large,floor,0.02837157180409843,max-resident-size
svg-large,win,0.04590526732848595,max-resident-size
svg-large,antiAliasing,0.06003025819144997,max-resident-size
svg-large,skipUpscaling,-0.012214375719746534,max-resident-size
svg-large,androidIncludeLdpiTvdpi,0.07109995562006376,max-resident-size
svg-large,png,-0.009925462187541674,max-resident-size
svg-large,round,0.02942702656561137,max-resident-size
svg-large,threads,0.00981874420824788,max-resident-size
svg-large,compression,0.02506667056985554,max-resident-size
svg-medium,iosCreateImagesetFolders,0.19648255310197843,max-resident-size
svg-medium,bmp,0.007287508538086018,max-resident-size
svg-medium,gif,0.2017320841300572,max-resident-size
svg-medium,ios,-0.4232384267224484,max-resident-size
svg-medium,androidMipmapInsteadOfDrawable,0.005178715561277744,max-resident-size
svg-medium,scaleIsHeightDp,0.004967771858442796,max-resident-size
svg-medium,web,-1.0588337492479198,max-resident-size
svg-medium,jpeg,-0.005717290210066879,max-resident-size
svg-medium,floor,-0.0184844730346735,max-resident-size
svg-medium,win,-0.12760536117667332,max-resident-size
svg-medium,antiAliasing,0.17405396656506417,max-resident-size
svg-medium,skipUpscaling,-0.003935288759353213,max-resident-size
svg-medium,androidIncludeLdpiTvdpi,0.11123079330939806,max-resident-size
svg-medium,png,0.008698741079977805,max-resident-size
svg-medium,round,-0.016867625894295166,max-resident-size
svg-medium,threads,-0.5220320086907846,max-resident-size
svg-medium,compression,-0.09597124803636815,max-resident-size
svg-small,iosCreateImagesetFolders,0.23015613612864752,max-resident-size
svg-small,bmp,0.07119585093246387,max-resident-size
svg-small,gif,0.2404579439722402,max-resident-size
svg-small,ios,-0.012079472210823774,max-resident-size
svg-small,androidMipmapInsteadOfDrawable,0.07543991079760572,max-resident-size
svg-small,scaleIsHeightDp,0.015637641675424578,max-resident-size
svg-small,web,-0.3368271570376891,max-resident-size
svg-small,jpeg,0.14288969116923173,max-resident-size
svg-small,floor,-0.3886781690440079,max-resident-size
svg-small,win,0.02202079853646364,max-resident-size
svg-small,antiAliasing,0.0818840168072954,max-resident-size
svg-small,skipUpscaling,0.023116281609238638,max-resident-size
svg-small,androidIncludeLdpiTvdpi,0.2985841366700556,max-resident-size
svg-small,png,0.043575358707247935,max-resident-size
svg-small,round,-0.405267978218222,max-resident-size
svg-small,threads,-1.2187031931980492,max-resident-size
svg-small,compression,-0.013539529559615158,max-resident-size
